sampleId,extractionId,dateTime,locality,latitude,longitude,elevationM,accuracyM,ecosystem,ecosystemNotes,substrate,comments,waterVolumeL,pressurePsi,flowLPerMin,pumpTimeS,rateMlPerM,speedMperS,filterSizeMicro,pH,tempCelsius,tdsPpm,eC,qubitYieldNgPerMl,sampleCollector,taxa,commonName,reads,percentReads,rain,rainPaired,waterbody
30,CW9,2021-09-24T20:18:30Z,Seal Island,43.401435,-66.013134,8.2,2.9,Other (please specify),Emergence of sub-surface stream N of East Village,Freshwater,NA,0.42,7.67,0.04401408450704226,565,11.72080985915493,0.1311267605633803,1.2,4.03,15.5,162,322,2660,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,60219,84.31,Before rain,A,Seep
30,CW9,2021-09-24T20:18:30Z,Seal Island,43.401435,-66.013134,8.2,2.9,Other (please specify),Emergence of sub-surface stream N of East Village,Freshwater,NA,0.42,7.67,0.04401408450704226,565,11.72080985915493,0.1311267605633803,1.2,4.03,15.5,162,322,2660,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,9822,13.75,Before rain,A,Seep
30,CW9,2021-09-24T20:18:30Z,Seal Island,43.401435,-66.013134,8.2,2.9,Other (please specify),Emergence of sub-surface stream N of East Village,Freshwater,NA,0.42,7.67,0.04401408450704226,565,11.72080985915493,0.1311267605633803,1.2,4.03,15.5,162,322,2660,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex cinereus,Sorex cinereus,865,1.21,Before rain,A,Seep
30,CW9,2021-09-24T20:18:30Z,Seal Island,43.401435,-66.013134,8.2,2.9,Other (please specify),Emergence of sub-surface stream N of East Village,Freshwater,NA,0.42,7.67,0.04401408450704226,565,11.72080985915493,0.1311267605633803,1.2,4.03,15.5,162,322,2660,"Karel Allard, Lisa Doucette, Doug Hynes",Sus,Sus ,469,0.66,Before rain,A,Seep
30,CW9,2021-09-24T20:18:30Z,Seal Island,43.401435,-66.013134,8.2,2.9,Other (please specify),Emergence of sub-surface stream N of East Village,Freshwater,NA,0.42,7.67,0.04401408450704226,565,11.72080985915493,0.1311267605633803,1.2,4.03,15.5,162,322,2660,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,28,0.04,Before rain,A,Seep
30,CW9,2021-09-24T20:18:30Z,Seal Island,43.401435,-66.013134,8.2,2.9,Other (please specify),Emergence of sub-surface stream N of East Village,Freshwater,NA,0.42,7.67,0.04401408450704226,565,11.72080985915493,0.1311267605633803,1.2,4.03,15.5,162,322,2660,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,20,0.03,Before rain,A,Seep
30,CW9,2021-09-24T20:18:30Z,Seal Island,43.401435,-66.013134,8.2,2.9,Other (please specify),Emergence of sub-surface stream N of East Village,Freshwater,NA,0.42,7.67,0.04401408450704226,565,11.72080985915493,0.1311267605633803,1.2,4.03,15.5,162,322,2660,"Karel Allard, Lisa Doucette, Doug Hynes",Cricetidae,Cricetidae ,2,0,Before rain,A,Seep
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,26725,52.85,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,22507,44.5,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,1313,2.6,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,9,0.02,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,11,0.02,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Sus,Sus ,1,0,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Chrysemys picta,Chrysemys picta,2,0,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Chrosomus eos,Chrosomus eos,1,0,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Leuciscidae,Leuciscidae ,1,0,Before rain,B,Brackish
31,CW10,2021-09-24T20:50:36Z,Seal Island,43.403157,-66.01302,6.2,2.5,Other (please specify),Barachois pond with small freshwater stream inputs,Brackish water,NA,1.99,5.84,0.22014814814814815,538,87.8815925925926,0.0417037037037037,1.2,4.42,22.9,243,505,1470,"Karel Allard, Lisa Doucette, Doug Hynes",Culaea inconstans,Culaea inconstans,2,0,Before rain,B,Brackish
32,CW11,2021-09-24T21:12:34Z,Seal Island,43.404628,-66.013196,4.8,2.9,Pond,"Barachois pond but berm topped with vegetation, sand trail.",Freshwater,NA,1.98,9.98,0.4598449612403101,256,332.22147286821706,0.02511627906976744,1.2,4.6,21.6,256,501,1590,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,94272,87.7,Before rain,C,Brackish
32,CW11,2021-09-24T21:12:34Z,Seal Island,43.404628,-66.013196,4.8,2.9,Pond,"Barachois pond but berm topped with vegetation, sand trail.",Freshwater,NA,1.98,9.98,0.4598449612403101,256,332.22147286821706,0.02511627906976744,1.2,4.6,21.6,256,501,1590,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,11298,10.51,Before rain,C,Brackish
32,CW11,2021-09-24T21:12:34Z,Seal Island,43.404628,-66.013196,4.8,2.9,Pond,"Barachois pond but berm topped with vegetation, sand trail.",Freshwater,NA,1.98,9.98,0.4598449612403101,256,332.22147286821706,0.02511627906976744,1.2,4.6,21.6,256,501,1590,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,1905,1.77,Before rain,C,Brackish
32,CW11,2021-09-24T21:12:34Z,Seal Island,43.404628,-66.013196,4.8,2.9,Pond,"Barachois pond but berm topped with vegetation, sand trail.",Freshwater,NA,1.98,9.98,0.4598449612403101,256,332.22147286821706,0.02511627906976744,1.2,4.6,21.6,256,501,1590,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,14,0.01,Before rain,C,Brackish
32,CW11,2021-09-24T21:12:34Z,Seal Island,43.404628,-66.013196,4.8,2.9,Pond,"Barachois pond but berm topped with vegetation, sand trail.",Freshwater,NA,1.98,9.98,0.4598449612403101,256,332.22147286821706,0.02511627906976744,1.2,4.6,21.6,256,501,1590,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,7,0.01,Before rain,C,Brackish
32,CW11,2021-09-24T21:12:34Z,Seal Island,43.404628,-66.013196,4.8,2.9,Pond,"Barachois pond but berm topped with vegetation, sand trail.",Freshwater,NA,1.98,9.98,0.4598449612403101,256,332.22147286821706,0.02511627906976744,1.2,4.6,21.6,256,501,1590,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus heteroclitus,Fundulus heteroclitus,1,0,Before rain,C,Brackish
32,CW11,2021-09-24T21:12:34Z,Seal Island,43.404628,-66.013196,4.8,2.9,Pond,"Barachois pond but berm topped with vegetation, sand trail.",Freshwater,NA,1.98,9.98,0.4598449612403101,256,332.22147286821706,0.02511627906976744,1.2,4.6,21.6,256,501,1590,"Karel Allard, Lisa Doucette, Doug Hynes",Cottidae,Cottidae ,2,0,Before rain,C,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,97597,98.37,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,1290,1.3,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus heteroclitus,Fundulus heteroclitus,296,0.3,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,6,0.01,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Apeltes quadracus,Apeltes quadracus,15,0.02,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Ovis aries,Ovis aries,2,0,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,1,0,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,4,0,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Catostomus commersonii,Catostomus commersonii,1,0,Before rain,E,Brackish
33,CW12,2021-09-24T21:47:37Z,Seal Island,43.408731,-66.018652,3.8,2.6,Pond,Largest barachois on Seal Island,Brackish water,NA,1.86,9.99,0.24946428571428572,447,214.8140178571429,0.02098214285714286,1.2,9.7,21,2000,3999,11700,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus,Fundulus ,1,0,Before rain,E,Brackish
34,CW13,2021-09-24T22:25:39Z,Seal Island,43.407856,-66.019797,8.9,2.6,Pond,Pond,Freshwater,NA,0.36,7.324999999999999,0.05646464646464647,394,28.48257575757576,0.06873737373737374,1.2,3.98,20.3,352,659,2460,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,82853,99.27,Not paired,Not paired,Seep
34,CW13,2021-09-24T22:25:39Z,Seal Island,43.407856,-66.019797,8.9,2.6,Pond,Pond,Freshwater,NA,0.36,7.324999999999999,0.05646464646464647,394,28.48257575757576,0.06873737373737374,1.2,3.98,20.3,352,659,2460,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,598,0.72,Not paired,Not paired,Seep
34,CW13,2021-09-24T22:25:39Z,Seal Island,43.407856,-66.019797,8.9,2.6,Pond,Pond,Freshwater,NA,0.36,7.324999999999999,0.05646464646464647,394,28.48257575757576,0.06873737373737374,1.2,3.98,20.3,352,659,2460,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,4,0,Not paired,Not paired,Seep
34,CW13,2021-09-24T22:25:39Z,Seal Island,43.407856,-66.019797,8.9,2.6,Pond,Pond,Freshwater,NA,0.36,7.324999999999999,0.05646464646464647,394,28.48257575757576,0.06873737373737374,1.2,3.98,20.3,352,659,2460,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,3,0,Not paired,Not paired,Seep
34,CW13,2021-09-24T22:25:39Z,Seal Island,43.407856,-66.019797,8.9,2.6,Pond,Pond,Freshwater,NA,0.36,7.324999999999999,0.05646464646464647,394,28.48257575757576,0.06873737373737374,1.2,3.98,20.3,352,659,2460,"Karel Allard, Lisa Doucette, Doug Hynes",Cottidae,Cottidae ,1,0,Not paired,Not paired,Seep
35,CW14,2021-09-24T22:34:35Z,Seal Island,43.407849,-66.019796,7.3,2.8,Pond,NA,Freshwater,NA,1.04,6.46,0.16544973544973546,376,43.84862433862434,0.07798941798941798,1.2,3.98,20.3,352,659,2760,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,90191,99.66,Before rain,D,Seep
35,CW14,2021-09-24T22:34:35Z,Seal Island,43.407849,-66.019796,7.3,2.8,Pond,NA,Freshwater,NA,1.04,6.46,0.16544973544973546,376,43.84862433862434,0.07798941798941798,1.2,3.98,20.3,352,659,2760,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,302,0.33,Before rain,D,Seep
35,CW14,2021-09-24T22:34:35Z,Seal Island,43.407849,-66.019796,7.3,2.8,Pond,NA,Freshwater,NA,1.04,6.46,0.16544973544973546,376,43.84862433862434,0.07798941798941798,1.2,3.98,20.3,352,659,2760,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex cinereus,Sorex cinereus,1,0,Before rain,D,Seep
35,CW14,2021-09-24T22:34:35Z,Seal Island,43.407849,-66.019796,7.3,2.8,Pond,NA,Freshwater,NA,1.04,6.46,0.16544973544973546,376,43.84862433862434,0.07798941798941798,1.2,3.98,20.3,352,659,2760,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,4,0,Before rain,D,Seep
35,CW14,2021-09-24T22:34:35Z,Seal Island,43.407849,-66.019796,7.3,2.8,Pond,NA,Freshwater,NA,1.04,6.46,0.16544973544973546,376,43.84862433862434,0.07798941798941798,1.2,3.98,20.3,352,659,2760,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,3,0,Before rain,D,Seep
35,CW14,2021-09-24T22:34:35Z,Seal Island,43.407849,-66.019796,7.3,2.8,Pond,NA,Freshwater,NA,1.04,6.46,0.16544973544973546,376,43.84862433862434,0.07798941798941798,1.2,3.98,20.3,352,659,2760,"Karel Allard, Lisa Doucette, Doug Hynes",Culaea inconstans,Culaea inconstans,1,0,Before rain,D,Seep
37,CW15,2021-09-25T13:40:38Z,Seal Island,43.410577,-66.012801,1.3,5.9,Pond,"Isthmus pond, behind dune",Brackish water,NA,1.41,9.99,0.28046666666666664,298,92.82433333333331,0.0586,1.2,8.54,20.5,1740,3474,6740,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,4873,67.66,Not paired,Not paired,Brackish
37,CW15,2021-09-25T13:40:38Z,Seal Island,43.410577,-66.012801,1.3,5.9,Pond,"Isthmus pond, behind dune",Brackish water,NA,1.41,9.99,0.28046666666666664,298,92.82433333333331,0.0586,1.2,8.54,20.5,1740,3474,6740,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,1596,22.16,Not paired,Not paired,Brackish
37,CW15,2021-09-25T13:40:38Z,Seal Island,43.410577,-66.012801,1.3,5.9,Pond,"Isthmus pond, behind dune",Brackish water,NA,1.41,9.99,0.28046666666666664,298,92.82433333333331,0.0586,1.2,8.54,20.5,1740,3474,6740,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus heteroclitus,Fundulus heteroclitus,731,10.15,Not paired,Not paired,Brackish
37,CW15,2021-09-25T13:40:38Z,Seal Island,43.410577,-66.012801,1.3,5.9,Pond,"Isthmus pond, behind dune",Brackish water,NA,1.41,9.99,0.28046666666666664,298,92.82433333333331,0.0586,1.2,8.54,20.5,1740,3474,6740,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,1,0.01,Not paired,Not paired,Brackish
37,CW15,2021-09-25T13:40:38Z,Seal Island,43.410577,-66.012801,1.3,5.9,Pond,"Isthmus pond, behind dune",Brackish water,NA,1.41,9.99,0.28046666666666664,298,92.82433333333331,0.0586,1.2,8.54,20.5,1740,3474,6740,"Karel Allard, Lisa Doucette, Doug Hynes",Esociformes,Esociformes,1,0.01,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,50981,66.39,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,19224,25.04,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,5053,6.58,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus heteroclitus,Fundulus heteroclitus,1428,1.86,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,50,0.07,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,42,0.05,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Murinae,Murinae ,1,0,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Cricetidae,Cricetidae ,3,0,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus,Fundulus ,1,0,Not paired,Not paired,Brackish
38,CW16,2021-09-25T14:19:33Z,Seal Island,43.411185,-66.010641,1.9,3.6,Pond,Pond behind barrier dune,Brackish water,NA,0.08,5.795,0.01448275862068965,346,6.32816091954023,0.03775862068965517,1.2,6.25,20.1,688,1550,1380,"Karel Allard, Lisa Doucette, Doug Hynes",Culaea inconstans,Culaea inconstans,2,0,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,139568,90.95,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,12391,8.07,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,1247,0.81,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Fundulus heteroclitus,Fundulus heteroclitus,225,0.15,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Arvicolinae,Arvicolinae ,11,0.01,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Muroidea,Muroidea ,8,0.01,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Cricetidae,Cricetidae ,1,0,Not paired,Not paired,Brackish
39,CW17,2021-09-25T14:32:35Z,Seal Island,43.41128,-66.010705,7.4,2.2,Pond,behind barrier dune,Brackish water,NA,0.16,5.88,0.03085526315789473,302,19.125394736842107,0.03796052631578947,1.2,6.25,20.1,688,1550,3140,"Karel Allard, Lisa Doucette, Doug Hynes",Lepus americanus,Lepus americanus,1,0,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Ondatra zibethicus,Ondatra zibethicus,129200,97.27,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Homo sapiens,Homo sapiens,2196,1.65,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Mus musculus,Mus musculus,1282,0.97,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Sorex cinereus,Sorex cinereus,91,0.07,Not paired,Not paired,Brackish
40,CW18,2021-09-25T15:31:19Z,Seal Island,43.417037,-66.007491,5.6,4.5,Wadeable stream,Feeds barachois pond,Freshwater,NA,0.39,9.9,0.08467625899280576,276,25.580791366906475,0.04496402877697841,1.2,4.17,24,540,940,4080,"Karel Allard, Lisa Doucette, Doug Hynes",Ovis aries,Ovis aries,32,0.02,Not paired,Not paired,Brackish
